,Unnamed: 0,AgtId,Con,Contp,Reg,Agt,Dat,Day,Month,Year,Status,Lgt,Agtp,Stage,StageSub,Part,ThrdPart,OthAgr,GCh,GChRhet,GChAntid,GChSubs,GChOth,GDis,GDisRhet,GDisAntid,GDisSubs,GDisOth,GAge,GAgeRhet,GAgeAntid,GAgeSubs,GAgeOth,GMig,GMigRhet,GMigAntid,GMigSubs,GMigOth,GRa,GRaRhet,GRaAntid,GRaSubs,GRaOth,GRe,GReRhet,GReAntid,GReSubs,GReOth,GInd,GIndRhet,GIndAntid,GIndSubs,GIndOth,GOth,GOthRhet,GOthAntid,GOthSubs,GOthOth,GRef,GRefRhet,GRefSubs,GRefOth,GSoc,GSocRhet,GSocAntid,GSocSubs,GSocOth,GeWom,GeMe,GeMeNu,GeMeOth,GeSo,GeFa,StDef,StGen,StCon,StSd,StRef,StSym,StInd,StUni,StBor,StXbor,Pol,PolGen,PolNewInd,PolNewTemp,ConRen,Cons,Ele,ElecComm,PolPar,Civso,Tral,Pubad,Polps,PpsSt,PpsSub,PpsEx,PpsOro,PpsOthPr,PpsVet,PpsAut,PpsInt,PpsOth,Terps,TpsSub,TpsLoc,TpsAut,TpsOth,Eps,EpsRes,EpsOth,Mps,MpsMe,MpsJt,MpsOth,HrGen,EqGen,HrDem,Prot,HrFra,HrfSp,HrfBor,HrfTinc,HrfOth,HrCp,CprLife,CprTort,CprEq,CprSlav,CprLib,CprDet,CprFmov,CprFspe,CprFass,CprTria,CprPriv,CprVote,CprReli,CprOth,HrSec,SerProp,SerWork,SerHeal,SerEdu,SerStdl,SerShel,SerSs,SerCult,SerOth,HrNi,HrNiMe,HrNiNe,HrNiOth,HrIi,HrIiMon,HrIiBod,HrIiOth,HrMob,HrDet,Med,MedGov,MedSubs,MedLog,MedOth,HrCit,CitGen,CitRights,CitDef,CitOth,JusCr,JusCrSp,JusCrSys,JusCrPow,JusEm,JusJu,JusPri,JusTra,Dev,NEC,NatRes,IntFu,Bus,Tax,TaxPo,TaxRef,TaxOth,Ban,CenBan,BanPers,BanInt,BanXb,LaRef,LaRefMan,LaRefRet,LaRefOth,LaNom,LaCH,LaCHTa,LaCHIt,LaCHPro,LaCHOth,LaEn,Wat,SsrGua,Ce,CeProv,CeGen,SsrPol,SsrArm,SsrDdr,DdrDemil,DdrProg,SsrInt,SsrPsf,SsrFf,Cor,SsrCrOcr,SsrDrugs,Terr,TjGen,TjAm,TjAmPro,TjSan,TjPower,TjCou,TjJaNc,TjJaIc,TjMech,TjPrire,TjVet,TjVic,TjMis,TjRep,TjRSym,TjRMa,TjNR,ImUN,ImOth,ImRef,ImPK,ImE,ImSrc,PeaceProcess,PeaceProcessN,UCDPc_code_old,conflict_id,In_other_UCDP,PAID_UCDP,PAM_ID,Date,Year.1,inclusion1,inclusion2,inclusion3,HumRiFrameALL,HumRiCivPolALL,HumRiSocEconALL,humanrightsALL,SecurityALL,Y-10,Y+10,Y-1,Y-2,Y-5,Y+1,Y+2,Y+5,IsLocationProvisional,Location1,IsGWNOprovisional,GWNO,ISONUM,ConShort,ISO3,Location2,GWNO2,ISONUM2,ConShort2,ISO3_2,WarNumCoW,WarNameCoW,yr,anypowersharing,anypowersharing_binom,Amnesty,TJ_bin,politicalps,territorialps,economicps,militaryps,womenandps,TJmechanism,Drugs,Corruption,Crime_Org_Crime
692,693,853,Sudan/Darfur,Government/territory,Africa (excl MENA),"Doha Document for Peace in Darfur (DDPD)
",31/05/2011,31,5,2011,Multiparty signed/agreed,106,Intra,SubComp,FrAg,"Not signed, parties known to be Darfur Stakeholders in attendance at the All Darfur Stakeholders Conference in May 2011","The follow-up implementation agreement is signed by Joint Special Representative for AU/UN Mediation, however it is unclear whether this agreement was signed","Page 8, PREAMBLE
Reiterating their commitment to the National Constitution of the Republic of Sudan of 2005, to the full implementation of the Comprehensive Peace Agreement of January 2005, and to the African Union Decisions and United Nations Security Council Resolutions (UNSCR) concerning the need to reach a political solution in order to bring the conflict in Darfur to an end;

Page 8, PREAMBLE
Recalling the previous agreements on the conflict in Darfur, in particular the Humanitarian Ceasefire Agreement on the Conflict in Darfur & Protocol on the Establishment of Humanitarian Assistance in Darfur of 8 April, 2004, N’Djamena, Chad; the Agreement with the Sudanese Parties on the Modalities for the Establishment of the Ceasefire Commission and the Deployment of Observers in Darfur of 28 May 2004, Addis Ababa, Ethiopia; the Protocol between the Government of Sudan, The Sudan Liberation Movement / Army and the Justice and Equality Movement on the Improvement of the Humanitarian Situation in Darfur of 9 November, 2004, Abuja, Nigeria; the Protocol between the Government of Sudan, The Sudan Liberation Movement / Army and the Justice and Equality Movement on the Enhancement of the Security Situation in Darfur in accordance with the N’Djamena Agreement of 9 November, 2004, Abuja, Nigeria; the Declaration of Principles for the Resolution of the Sudanese Conflict in Darfur of 5 July, 2005, Abuja, Nigeria; the Darfur Peace Agreement (DPA) of 5 May, 2006, Abuja, Nigeria; the Goodwill Agreement between the Government of Sudan and the Justice and
Equality Movement, 17 February 2009, Doha, Qatar; the Framework Agreement between the Government of Sudan and the Justice and Equality Movement, 23 February 2010, Doha, Qatar; the Framework Agreement between the Government of Sudan and the Liberation and Justice Movement, 18 March 2010, Doha, Qatar; the Ceasefire Agreement between the Government of Sudan and the Liberation and Justice Movement, 18 March 2010, Doha, Qatar;

Page 14, CHAPTER II — POWER SHARING AND ADMINISTRATIVE STATUS OF DARFUR, ARTICLE 2: GENERAL PRINCIPLES OF POWER SHARING
29. Without prejudice to the provisions of the Comprehensive Peace Agreement (CPA) relating to the North-South border and any international agreements in force between the Republic of Sudan and neighbouring countries, the northern boundaries of Darfur shall return to their positions of 1 January 1956.

Page 38, CHAPTER III, ARTICLE 33
182. Since the people of Darfur did not benefit from the 1925 Land Settlement and Registration Ordinance, priority shall be given to modifying the laws to include rights to land and its use (hawakeer) in conformity with customs, traditions and heritage on land ownership, traditional livestock routes and access opportunities to water sources.

Page 45, CHAPTER IV - COMPENSATION, RETURN OF INTERNALLY DISPLACED PERSONS AND REFUGEES
ARTICLE 42: GENERAL PRINCIPLES FOR COMPENSATION AND THE RETURN OF INTERNALLY DISPLACED PERSONS AND REFUGEES
216. The commitment of the Parties to the obligations concerning internally displaced persons and refugees set forth in the Framework Agreements between the Government of Sudan and the Justice and Equality Movement, 23 February 2010, and the Framework Agreement between the Government of Sudan and the Liberation and Justice Movement, 18 March 2010, specifically, the right of internally displaced persons and refugees to return voluntarily to their homes of origin and the responsibilities of the Parties to create the conditions for a conducive environment enabling voluntary return and to assist this return in accordance with a clear-cut strategy.

Page 63, CHAPTER VI: PERMANENT CEASEFIRE AND FINAL SECURITY ARRANGEMENTS, ARTICLE 62: GENERAL PRINCIPLES FOR PERMANENT CEASEFIRE AND FINAL SECURITY ARRANGEMENTS
334. The importance of facilitating the mandate of UNAMID, including for the protection of civilians, as outlined in UNSCR 1769 (2007) and UNSCR 1935 (2010) respectively, and the Communiqué of the 79th Meeting of the AU PSC;",3,1,1,1,0,2,1,0,1,0,1,1,0,0,0,2,0,0,1,0,3,1,1,1,1,2,0,1,0,0,0,0,0,0,0,2,0,1,0,0,3,0,1,1,2,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,2,1,1,0,3,3,1,0,1,1,1,3,3,1,1,1,1,1,0,0,0,1,3,1,1,0,1,3,1,0,3,1,1,0,1,3,3,0,3,0,1,1,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,0,3,0,1,0,1,0,3,1,1,0,0,2,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,3,3,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,3,1,0,3,3,3,0,1,2,1,1,0,2,0,0,1,2,1,1,0,1,1,0,3,0,1,3,0,3,1,1,3,1,1,0,1,1,1,Darfur peace process,24,113.0,309.0,,,,31/05/2011,2011,20,21,28,2,10,9,35,19,2001.0,2021.0,2010.0,2009.0,2006.0,2012.0,2013.0,2016.0,0.0,Sudan,0.0,625.0,729.0,SUD,SDN,,,,,,927.0,Darfur War,2011,12,1,1,1,1,1,1,1,1,1,0,0,1
695,696,856,South Sudan/Sudan,Government/territory,Africa (excl MENA),Agreement between Sudan and South Sudan on Border Issues,27/09/2012,27,9,2012,Multiparty signed/agreed,13,InterIntra,SubPar,Iss,"H.E. Idriss Abdel Gadir, On behalf of the Republic of the Sudan; H.E. Pagan Amum Okiech, On behalf of the Republic of South Sudan","Witnessed by: H.E. Pierre Buyoya, On behalf of the African Union High Level Implementation Panel
","Page 8, Part VI - Other Issues
13. Provision of Security for Demarcation
(2) In accordance with the Agreement on Border Security and Joint Political and Security Mechanism signed by the Parties on 29th June 2011, and the Agreement on the Border Monitoring Support Mission signed on 30th July 2011, the JPSM shall provide protection for the demarcation teams and for the equipment and other facilities relating to the demarcation process.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,North - South Sudan secession process,119,113.0,309.0,,,,27/09/2012,2012,0,0,0,0,1,1,5,0,2002.0,2022.0,2011.0,2010.0,2007.0,2013.0,2014.0,2017.0,1.0,South Sudan,1.0,626.0,728.0,SSD,SSD,Sudan,625.0,729.0,SUD,SDN,836.0,Second South Sudan,2012,1,1,0,0,0,0,1,0,0,0,0,0,1
696,697,857,South Sudan/Sudan,Government/territory,Africa (excl MENA),Agreement between Sudan and South Sudan on Certain Economic Matters,27/09/2012,27,9,2012,Multiparty signed/agreed,9,InterIntra,SubPar,Iss,"H.E. Idriss Abdel Gadir, on behalf of: the Republic of the Sudan; H.E. Pagan Amum Okiech, on behalf of: The Republic of South Sudan","Witnessed by: H.E. Thabo Mvuyelwa Mbeki, Chairperson, African Union High Level Implementation Panel, on behalf of the AUHIP","Page 7, 4. Treatment of Domestic Assets and Liabilities
4.3. Cultural Heritage Property
4.3.7 Any other matters relating to the implementation of this on assets and liabilities shall be address jointly between the two States, through the joint implementation mechanisms established in the Cooperation Agreement, and in accordance with the principles set forth in this Agreement.
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,North - South Sudan secession process,119,113.0,309.0,,,,27/09/2012,2012,0,0,2,1,0,0,1,0,2002.0,2022.0,2011.0,2010.0,2007.0,2013.0,2014.0,2017.0,1.0,South Sudan,1.0,626.0,728.0,SSD,SSD,Sudan,625.0,729.0,SUD,SDN,836.0,Second South Sudan,2012,1,1,0,0,0,0,1,0,0,0,0,0,0
697,698,858,South Sudan/Sudan,Territory,Africa (excl MENA),Framework Agreement to Facilitate Payment of Post Service benefits between Sudan and South Sudan,27/09/2012,27,9,2012,Multiparty signed/agreed,10,InterIntra,SubPar,Iss,"H.E. Idriss Abdel Gadir, On behalf of: The Republic of the Sudan; H.E. Pagan Amum Okiech, On behalf of: The Republic of South Sudan",Witnessed by: H.E. General Abdusalami Abubakar,"Page 4, 2. Specific Obligations of the Parties
2.3 Subject to agreements reached by the Parties on the basis of the assessments and reviews to be carried out in accordance with the provisions of this Agreement, the Republic of the Sudan hereby commits to finance identified and agreed unpaid contributions of eligible Public Servants who were serving in the Co-ordinating Council for Southern States. This is in accordance with the provision of the MoU, signed by the Government of National Unity and the Government of Southern Sudan, dated  14 July 2010.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,North - South Sudan secession process,119,113.0,309.0,,,,27/09/2012,2012,0,0,1,1,0,0,2,1,2002.0,2022.0,2011.0,2010.0,2007.0,2013.0,2014.0,2017.0,1.0,South Sudan,1.0,626.0,728.0,SSD,SSD,Sudan,625.0,729.0,SUD,SDN,836.0,Second South Sudan,2012,1,1,0,0,0,0,1,0,0,0,0,0,0
698,699,859,South Sudan/Sudan,Territory,Africa (excl MENA),Agreement on Trade and Trade Related Issues between Sudan and South Sudan,27/09/2012,27,9,2012,Multiparty signed/agreed,6,InterIntra,SubPar,Iss,"H.E. Idriss Abdel Gadir, On behalf of: The Republic of the Sudan; H.E. Pagan Amum Okiech
On behalf of: The Republic of South Sudan


","Witnessed by: H.E. Pierre Buyoya, On behalf of the African Union High Level Implementation Panel
",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,North - South Sudan secession process,119,113.0,309.0,,,,27/09/2012,2012,0,0,0,0,0,0,0,1,2002.0,2022.0,2011.0,2010.0,2007.0,2013.0,2014.0,2017.0,1.0,South Sudan,1.0,626.0,728.0,SSD,SSD,Sudan,625.0,729.0,SUD,SDN,836.0,Second South Sudan,2012,3,1,0,0,0,0,1,0,0,0,1,0,1
699,700,860,South Sudan/Sudan,Territory,Africa (excl MENA),"Cooperation Agreement between Sudan and South Sudan
",27/09/2012,27,9,2012,Multiparty signed/agreed,7,InterIntra,Imp,ImpMod,"H.E. Omar Hassan Al Bashir, President of the Republic of the Sudan, on behalf of the Government of the Republic of the Sudan; H.E. Salva Kiir Mayardit, President of the Republic of South Sudan, on behalf of: the Government of the Republic of South Sudan","Witnessed by: H.E. Thabo Mvuyelwa Mbeki, Chairperson, African Union High Level Implementation Panel, on behalf of the AUHIP; H.E. Haile Mariam Dessalegne, Prime Minister of Ethiopia, on behalf of the Intergovernmental Authority for Development.","Page 2, Preamble
Hailing the successful conclusion of the negotiations between the two States on several critical issues, relating to outstanding Comprehensive Peace Agreement (2005) commitments and post­-secession arrangements, which have yielded several Agreements;

Page 2-3, Preamble
Recalling and affirming the obligations arising from the decision of the African Union Peace and Security Council in its Communique of 24 April 2012, as endorsed by United Nations Security Council Resolution 2046 of 2 May 2012, and further reflected in the Communique of the Africa n Union Peace and Security Council of 3 August  2012;

Page 4, 2. Peaceful Relations
(2) The Parties have entered into several agreements and arrangements relating to their common security. The Parties shall ensure the full implementation of these agreements, which include:
(i) Joint Position Paper on Security Arrangements (7 December 2010);
(ii) Joint Position Paper on Border Security (30 May 2011);
(iii) Kadugli Agreement on the Border Monitoring Support Mission (8 August 2011);
(iv) Temporary Arrangements for the Administration and Security of the Abyei Area (20 June 2011) ;
(v) Border Security and the Joint Political Security Mechanism (29 June 2011) ;
(vi) Agreement on the Border Monitoring Support Mission (30 July  2011);
(vii) Memorandum of Understanding on Non-aggression and Cooperation  (10 February 2012);
(viii) Establishment of the Ad Hoc Committee (23 June 2012) ; and,
(ix) Agreement on Security Arrangements (26 September 2012).

Page 5, 3. Agreements Completed
(1) The Parties further commit themselves to implement the following Agreements:
(i) The Agreement concerning Oil and related Economic Matters;
(ii) The Framework Agreement on the Status of Nationals of the Other State;
(iii) The Agreement on Border Issues (including Demarcation);
(iv) The Agreement on a Framework for Cooperation on Central  Banking Issues;
(v) The Agreement on Trade and Trade-Related Issues;
(vi) The Agreement on Certain Economic Matters: Division of Assets and Liabilities, Arrears and Claims and Joint Approach to the International Community;
(vii) The Framework Agreement to Facilitate Payment of Post­-Service Benefits (including Pensions); and,
(viii) The Agreement on Security Arrangements.

Page 6, 4. Outstanding Negotiations and CPA Commitments
(1) The Parties shall strive to complete, expeditiously, the negotiation of the outstanding Comprehensive Peace Agreement (CPA) issue of the disputed and claimed border areas.
(3) The Parties shall expedite the development of modalities for implementing and monitoring all the agreements relating to the CPA and post-secession matters.
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,North - South Sudan secession process,119,113.0,309.0,,,,27/09/2012,2012,0,0,1,1,0,0,1,0,2002.0,2022.0,2011.0,2010.0,2007.0,2013.0,2014.0,2017.0,1.0,South Sudan,1.0,626.0,728.0,SSD,SSD,Sudan,625.0,729.0,SUD,SDN,836.0,Second South Sudan,2012,1,1,0,0,0,0,1,0,0,0,0,0,0
701,702,862,South Sudan/Sudan,Territory,Africa (excl MENA),Agreement on a Framework for Cooperation on Central Banking Issues between Sudan and South Sudan,27/09/2012,27,9,2012,Multiparty signed/agreed,5,InterIntra,SubPar,Iss,"H.E. Idriss Abdel Gadir, on behalf of: The Republic of the Sudan; H.E. Pagan Amum Okiech, on behalf of: The Republic of South Sudan","Witnessed by: H.E. Thabo Mvuyelwa Mbeki, Chairperson, African Union High Level Implementation Panel, on behalf of the AUHIP",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,North - South Sudan secession process,119,113.0,309.0,,,,27/09/2012,2012,0,0,1,1,1,0,3,0,2002.0,2022.0,2011.0,2010.0,2007.0,2013.0,2014.0,2017.0,1.0,South Sudan,1.0,626.0,728.0,SSD,SSD,Sudan,625.0,729.0,SUD,SDN,836.0,Second South Sudan,2012,3,1,0,0,0,0,1,0,0,0,0,0,0
704,705,866,Philippines/Mindanao,Government/territory,Asia and Pacific,Government of the Philippines-MILF Decision Points on Principles as of April 2012,24/04/2012,24,4,2012,Multiparty signed/agreed,2,Intra,SubPar,MultIss,"Marvic M.V.F. Leonen, Panel Chair on behalf of the Government of the Philippines
Mohagher Iqbal, Panel Chair on behalf of the Moro Islamic Liberation Front
","Tengku Dato’ Ab Ghafar Tengku Mohamed, Facilitator and Representative of Malaysia",,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,1,0,0,0,0,0,1,1,3,0,3,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,Mindanao process,97,112.0,308.0,,,,24/04/2012,2012,9,10,14,1,9,3,19,0,2002.0,2022.0,2011.0,2010.0,2007.0,2013.0,2014.0,2017.0,0.0,Philippines,0.0,840.0,608.0,PHI,PHL,,,,,,926.0,Third Philippine-Moro War,2012,4,1,0,0,0,1,1,0,1,0,0,0,0
705,706,867,Philippines/Mindanao,Government/territory,Asia and Pacific,Framework Agreement on the Bangsamoro,15/10/2012,15,10,2012,Multiparty signed/agreed,14,Intra,SubPar,MultIss,"Marvic M.V.F. Leonen, Panel Chairman on behalf of the Government of the Philippines;
Mohagher Iqbal, Panel Chairman on behalf of the Moro Islamic Liberation Front
","Tengku Dato’ Ab Ghafar Tengku Mohamed, Facilitator and Representative of Malaysia; Witnessed by: Benigno Simeon Aquino III, President of the Republic of the Philippines; Dato’Sri Hj. Mohd Najib Bin Tun Hj. Abdul Razak, Prime Minister of Malaysia; Al Haj Murad Ebrahim, Chairman of the Moro Islamic Liberation Front",Decision Points of Principles; Annex on Power Sharing; Annex on Wealth Sharing; Annex on Transitional Arrangement and Modalities; Annex on Normalization.,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,2,0,0,1,0,3,0,0,1,0,0,0,0,0,0,2,0,1,0,2,0,1,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,3,0,1,1,0,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,3,0,1,1,0,3,1,0,0,0,0,0,1,3,3,0,3,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,3,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,2,1,0,2,2,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,1,0,0,1,0,0,1,1,Mindanao process,97,112.0,308.0,,,,15/10/2012,2012,15,16,20,1,9,2,20,11,2002.0,2022.0,2011.0,2010.0,2007.0,2013.0,2014.0,2017.0,0.0,Philippines,0.0,840.0,608.0,PHI,PHL,,,,,,926.0,Third Philippine-Moro War,2012,7,1,0,0,1,1,1,0,1,1,0,1,0
706,707,868,Philippines/Mindanao,Government/territory,Asia and Pacific,Annex on Power-Sharing to the Framework Agreement on the Bangsamoro (FAB),08/12/2013,8,12,2013,Multiparty signed/agreed,12,Intra,SubPar,Iss,"For the GPH: Prof. Miriam Coronel-Ferrer, GPH Panel Chair; For the MILF: Mohagher Iqbal, MILF Panel Chair
","Signed in the presence of: Tengku Dato' Ab Ghafar Tengku Mohamed, Malaysian Facilitator",Framework Agreement on the Bangsamoro (FAB); 1996 Final Peace Agreement between the Government and MILF.,2,0,0,1,0,2,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,3,0,0,1,0,2,0,0,1,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,3,1,1,0,0,3,1,0,0,1,1,2,3,1,1,1,1,0,0,1,0,0,3,0,1,1,0,3,1,0,0,0,0,0,1,0,3,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,3,2,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Mindanao process,97,112.0,308.0,,,,08/12/2013,2013,15,16,20,2,1,2,11,0,2003.0,2023.0,2012.0,2011.0,2008.0,2014.0,2015.0,2018.0,0.0,Philippines,0.0,840.0,608.0,PHI,PHL,,,,,,926.0,Third Philippine-Moro War,2013,9,1,1,0,1,1,1,0,1,0,0,0,0
